ID OMM station;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Coordonnees
7149;220;5.300000;48.716831,2.384333
7149;100;1.700000;48.716831,2.384333
7149;280;4.500000;48.716831,2.384333
7149;240;6.100000;48.716831,2.384333
7149;190;5.100000;48.716831,2.384333
7149;240;3.400000;48.716831,2.384333
7149;210;5.700000;48.716831,2.384333
7149;100;1.100000;48.716831,2.384333
7149;190;1.900000;48.716831,2.384333
7149;0;0.000000;48.716831,2.384333
7149;210;6.500000;48.716831,2.384333
7149;190;4.900000;48.716831,2.384333
7149;210;8.200000;48.716831,2.384333
7149;200;3.800000;48.716831,2.384333
7149;0;0.000000;48.716831,2.384333
7149;210;4.700000;48.716831,2.384333
7149;220;2.000000;48.716831,2.384333
7149;290;1.800000;48.716831,2.384333
7149;70;1.000000;48.716831,2.384333
7149;190;3.600000;48.716831,2.384333
7149;300;5.300000;48.716831,2.384333
7149;200;2.100000;48.716831,2.384333
7149;200;3.900000;48.716831,2.384333
7149;200;8.600000;48.716831,2.384333
7149;280;2.200000;48.716831,2.384333
7149;200;2.700000;48.716831,2.384333
7149;200;2.600000;48.716831,2.384333
7149;260;2.200000;48.716831,2.384333
7149;220;4.900000;48.716831,2.384333
7149;330;4.400000;48.716831,2.384333
7149;190;3.500000;48.716831,2.384333
7149;230;0.800000;48.716831,2.384333
7149;170;3.000000;48.716831,2.384333
7149;130;1.600000;48.716831,2.384333
7149;250;1.800000;48.716831,2.384333
7149;240;1.000000;48.716831,2.384333
7149;210;5.700000;48.716831,2.384333
7149;220;3.900000;48.716831,2.384333
7149;130;1.300000;48.716831,2.384333
7149;80;1.100000;48.716831,2.384333
7149;210;3.500000;48.716831,2.384333
7149;210;9.100000;48.716831,2.384333
7149;210;8.500000;48.716831,2.384333
7149;200;6.100000;48.716831,2.384333
7149;190;5.200000;48.716831,2.384333
7149;230;5.400000;48.716831,2.384333
7149;130;2.000000;48.716831,2.384333
7149;290;3.700000;48.716831,2.384333
7149;310;5.000000;48.716831,2.384333
7149;200;5.000000;48.716831,2.384333
7149;0;0.000000;48.716831,2.384333
7149;200;6.600000;48.716831,2.384333
7149;190;6.300000;48.716831,2.384333
7149;210;5.600000;48.716831,2.384333
7149;230;2.900000;48.716831,2.384333
7149;200;2.400000;48.716831,2.384333
7149;260;1.900000;48.716831,2.384333
7149;140;1.000000;48.716831,2.384333
7149;190;4.100000;48.716831,2.384333
7149;200;5.500000;48.716831,2.384333
7149;260;2.900000;48.716831,2.384333
7149;130;1.900000;48.716831,2.384333
7149;190;6.000000;48.716831,2.384333
7149;200;7.000000;48.716831,2.384333
7149;190;6.400000;48.716831,2.384333
7149;220;5.100000;48.716831,2.384333
7149;280;1.900000;48.716831,2.384333
7149;230;5.900000;48.716831,2.384333
7149;230;4.400000;48.716831,2.384333
7149;210;3.600000;48.716831,2.384333
7149;190;2.400000;48.716831,2.384333
7149;190;3.300000;48.716831,2.384333
7149;210;9.500000;48.716831,2.384333
7149;180;4.200000;48.716831,2.384333
7149;290;5.300000;48.716831,2.384333
7149;280;2.700000;48.716831,2.384333
7149;200;3.500000;48.716831,2.384333
7149;210;8.200000;48.716831,2.384333
7149;220;4.700000;48.716831,2.384333
7149;210;4.200000;48.716831,2.384333
7149;210;4.700000;48.716831,2.384333
7149;200;2.700000;48.716831,2.384333
7149;260;1.500000;48.716831,2.384333
7149;210;7.100000;48.716831,2.384333
7149;200;2.700000;48.716831,2.384333
7149;230;4.400000;48.716831,2.384333
7149;130;2.000000;48.716831,2.384333
7149;350;4.700000;48.716831,2.384333
7149;340;3.800000;48.716831,2.384333
7149;290;2.000000;48.716831,2.384333
7149;200;4.400000;48.716831,2.384333
7149;210;4.700000;48.716831,2.384333
7149;180;4.100000;48.716831,2.384333
7149;290;3.000000;48.716831,2.384333
7149;250;4.500000;48.716831,2.384333
7149;160;2.000000;48.716831,2.384333
7149;190;4.700000;48.716831,2.384333
7149;210;8.100000;48.716831,2.384333
7149;320;2.300000;48.716831,2.384333
7149;210;1.800000;48.716831,2.384333
7149;200;5.800000;48.716831,2.384333
7149;220;7.500000;48.716831,2.384333
7149;170;1.100000;48.716831,2.384333
7149;200;2.500000;48.716831,2.384333
7149;190;5.500000;48.716831,2.384333
7149;260;8.400000;48.716831,2.384333
7149;120;1.400000;48.716831,2.384333
7149;170;1.500000;48.716831,2.384333
7149;120;1.200000;48.716831,2.384333
7149;280;4.100000;48.716831,2.384333
7149;210;3.400000;48.716831,2.384333
7149;200;5.500000;48.716831,2.384333
7149;200;5.000000;48.716831,2.384333
7149;200;4.700000;48.716831,2.384333
7149;210;3.000000;48.716831,2.384333
7168;200;6.800000;48.324669,4.020000
7168;190;4.600000;48.324669,4.020000
7168;180;4.200000;48.324669,4.020000
7168;150;1.000000;48.324669,4.020000
7168;310;0.900000;48.324669,4.020000
7168;240;4.700000;48.324669,4.020000
7168;0;0.000000;48.324669,4.020000
7168;210;1.000000;48.324669,4.020000
7168;180;7.300000;48.324669,4.020000
7168;120;1.000000;48.324669,4.020000
7168;180;3.900000;48.324669,4.020000
7168;160;3.300000;48.324669,4.020000
7168;310;1.400000;48.324669,4.020000
7168;210;4.500000;48.324669,4.020000
7168;210;9.800000;48.324669,4.020000
7168;360;0.800000;48.324669,4.020000
7168;150;4.000000;48.324669,4.020000
7168;20;0.500000;48.324669,4.020000
7168;150;4.100000;48.324669,4.020000
7168;190;3.300000;48.324669,4.020000
7168;190;1.000000;48.324669,4.020000
7168;170;2.600000;48.324669,4.020000
7168;290;4.400000;48.324669,4.020000
7168;180;6.900000;48.324669,4.020000
7168;200;6.600000;48.324669,4.020000
7168;230;3.400000;48.324669,4.020000
7168;180;3.000000;48.324669,4.020000
7168;180;4.500000;48.324669,4.020000
7168;140;3.100000;48.324669,4.020000
7168;140;3.300000;48.324669,4.020000
7168;190;6.000000;48.324669,4.020000
7168;180;6.500000;48.324669,4.020000
7168;180;4.300000;48.324669,4.020000
7168;170;2.600000;48.324669,4.020000
7168;170;2.100000;48.324669,4.020000
7168;170;4.700000;48.324669,4.020000
7168;260;3.600000;48.324669,4.020000
7168;160;4.500000;48.324669,4.020000
7168;160;5.200000;48.324669,4.020000
7168;160;4.300000;48.324669,4.020000
7168;190;9.500000;48.324669,4.020000
7168;210;5.200000;48.324669,4.020000
7168;290;5.700000;48.324669,4.020000
7168;200;2.100000;48.324669,4.020000
7168;180;7.900000;48.324669,4.020000
7168;120;2.000000;48.324669,4.020000
7168;190;6.700000;48.324669,4.020000
7168;170;3.400000;48.324669,4.020000
7168;190;4.200000;48.324669,4.020000
7168;200;7.000000;48.324669,4.020000
7168;180;4.400000;48.324669,4.020000
7168;120;2.400000;48.324669,4.020000
7168;190;4.100000;48.324669,4.020000
7168;170;1.800000;48.324669,4.020000
7168;150;2.100000;48.324669,4.020000
7168;220;5.900000;48.324669,4.020000
7168;220;6.300000;48.324669,4.020000
7168;280;8.100000;48.324669,4.020000
7168;290;4.000000;48.324669,4.020000
7168;310;2.200000;48.324669,4.020000
7168;190;9.200000;48.324669,4.020000
7168;210;5.400000;48.324669,4.020000
7168;180;5.000000;48.324669,4.020000
7168;190;4.700000;48.324669,4.020000
7168;350;4.800000;48.324669,4.020000
7168;170;0.600000;48.324669,4.020000
7168;120;2.300000;48.324669,4.020000
7168;80;2.900000;48.324669,4.020000
7168;320;1.300000;48.324669,4.020000
7168;180;5.900000;48.324669,4.020000
7168;170;5.200000;48.324669,4.020000
7168;180;7.400000;48.324669,4.020000
7168;220;3.900000;48.324669,4.020000
7168;180;7.300000;48.324669,4.020000
7168;190;4.100000;48.324669,4.020000
7168;170;6.200000;48.324669,4.020000
7168;170;0.900000;48.324669,4.020000
7168;200;3.900000;48.324669,4.020000
7168;310;1.000000;48.324669,4.020000
7168;160;4.800000;48.324669,4.020000
7168;110;2.000000;48.324669,4.020000
7168;160;4.700000;48.324669,4.020000
7168;100;2.100000;48.324669,4.020000
7168;170;2.300000;48.324669,4.020000
7168;210;7.100000;48.324669,4.020000
7168;240;5.500000;48.324669,4.020000
7168;100;0.800000;48.324669,4.020000
7168;160;6.600000;48.324669,4.020000
7168;170;2.700000;48.324669,4.020000
7168;170;4.300000;48.324669,4.020000
7168;280;3.100000;48.324669,4.020000
7168;170;3.300000;48.324669,4.020000
7168;300;1.300000;48.324669,4.020000
7168;310;1.100000;48.324669,4.020000
7168;130;2.800000;48.324669,4.020000
7168;300;7.400000;48.324669,4.020000
7168;170;4.700000;48.324669,4.020000
7168;190;8.500000;48.324669,4.020000
7168;190;8.300000;48.324669,4.020000
7168;180;4.400000;48.324669,4.020000
7168;180;6.100000;48.324669,4.020000
7168;320;3.000000;48.324669,4.020000
7168;150;3.100000;48.324669,4.020000
7168;190;5.700000;48.324669,4.020000
7168;170;3.500000;48.324669,4.020000
7168;170;4.100000;48.324669,4.020000
7168;10;0.900000;48.324669,4.020000
7168;310;1.100000;48.324669,4.020000
7168;140;1.400000;48.324669,4.020000
7168;160;2.900000;48.324669,4.020000
7168;170;1.100000;48.324669,4.020000
7168;260;2.900000;48.324669,4.020000
7168;170;3.700000;48.324669,4.020000
7168;160;1.400000;48.324669,4.020000
7168;180;3.100000;48.324669,4.020000
7168;170;6.400000;48.324669,4.020000
7168;260;6.700000;48.324669,4.020000
7168;0;0.000000;48.324669,4.020000
7168;170;2.100000;48.324669,4.020000
7168;160;3.700000;48.324669,4.020000
7181;170;2.300000;48.581001,5.959833
7181;190;5.300000;48.581001,5.959833
7181;190;5.800000;48.581001,5.959833
7181;140;2.100000;48.581001,5.959833
7181;200;2.900000;48.581001,5.959833
7181;200;3.100000;48.581001,5.959833
7181;180;4.300000;48.581001,5.959833
7181;190;4.300000;48.581001,5.959833
7181;180;5.500000;48.581001,5.959833
7181;190;5.800000;48.581001,5.959833
7181;80;1.900000;48.581001,5.959833
7181;190;4.400000;48.581001,5.959833
7181;200;8.900000;48.581001,5.959833
7181;210;9.000000;48.581001,5.959833
7181;320;3.900000;48.581001,5.959833
7181;180;2.600000;48.581001,5.959833
7181;100;3.500000;48.581001,5.959833
7181;130;3.300000;48.581001,5.959833
7181;190;8.300000;48.581001,5.959833
7181;80;1.300000;48.581001,5.959833
7181;270;4.100000;48.581001,5.959833
7181;90;2.200000;48.581001,5.959833
7181;190;3.900000;48.581001,5.959833
7181;220;4.800000;48.581001,5.959833
7181;200;10.600000;48.581001,5.959833
7181;190;2.100000;48.581001,5.959833
7181;170;1.400000;48.581001,5.959833
7181;190;5.000000;48.581001,5.959833
7181;190;6.700000;48.581001,5.959833
7181;210;7.700000;48.581001,5.959833
7181;250;2.100000;48.581001,5.959833
7181;250;2.400000;48.581001,5.959833
7181;160;2.700000;48.581001,5.959833
7181;150;2.900000;48.581001,5.959833
7181;20;2.400000;48.581001,5.959833
7181;190;7.400000;48.581001,5.959833
7181;200;8.300000;48.581001,5.959833
7181;200;5.800000;48.581001,5.959833
7181;190;8.300000;48.581001,5.959833
7181;160;4.000000;48.581001,5.959833
7181;220;4.900000;48.581001,5.959833
7181;210;6.200000;48.581001,5.959833
7181;220;7.000000;48.581001,5.959833
7181;250;3.000000;48.581001,5.959833
7181;180;3.200000;48.581001,5.959833
7181;210;6.300000;48.581001,5.959833
7181;140;1.000000;48.581001,5.959833
7181;270;0.800000;48.581001,5.959833
7181;300;4.600000;48.581001,5.959833
7181;210;4.500000;48.581001,5.959833
7181;210;6.600000;48.581001,5.959833
7181;180;6.800000;48.581001,5.959833
7181;290;3.000000;48.581001,5.959833
7181;220;7.500000;48.581001,5.959833
7181;350;1.200000;48.581001,5.959833
7181;160;2.200000;48.581001,5.959833
7181;200;7.600000;48.581001,5.959833
7181;200;4.400000;48.581001,5.959833
7181;310;3.100000;48.581001,5.959833
7181;150;3.100000;48.581001,5.959833
7181;210;5.300000;48.581001,5.959833
7181;150;3.200000;48.581001,5.959833
7181;160;3.300000;48.581001,5.959833
7181;160;3.400000;48.581001,5.959833
7181;210;6.600000;48.581001,5.959833
7181;240;0.600000;48.581001,5.959833
7181;190;0.900000;48.581001,5.959833
7181;150;3.600000;48.581001,5.959833
7181;170;2.700000;48.581001,5.959833
7181;210;9.000000;48.581001,5.959833
7181;200;1.500000;48.581001,5.959833
7181;190;7.900000;48.581001,5.959833
7181;170;5.600000;48.581001,5.959833
7181;200;7.800000;48.581001,5.959833
7181;200;6.400000;48.581001,5.959833
7181;180;3.400000;48.581001,5.959833
7181;200;7.200000;48.581001,5.959833
7181;190;2.600000;48.581001,5.959833
7181;200;5.900000;48.581001,5.959833
7181;60;1.600000;48.581001,5.959833
7181;290;1.800000;48.581001,5.959833
7181;130;1.000000;48.581001,5.959833
7181;220;6.900000;48.581001,5.959833
7181;200;8.800000;48.581001,5.959833
7181;200;9.300000;48.581001,5.959833
7181;190;8.000000;48.581001,5.959833
7181;300;1.300000;48.581001,5.959833
7181;200;9.100000;48.581001,5.959833
7181;180;0.700000;48.581001,5.959833
7181;260;2.000000;48.581001,5.959833
7181;170;2.500000;48.581001,5.959833
7181;200;5.400000;48.581001,5.959833
7181;200;4.500000;48.581001,5.959833
7181;100;0.800000;48.581001,5.959833
7181;170;2.700000;48.581001,5.959833
7181;200;9.200000;48.581001,5.959833
7181;200;3.800000;48.581001,5.959833
7181;220;5.700000;48.581001,5.959833
7181;310;0.600000;48.581001,5.959833
7181;210;2.800000;48.581001,5.959833
7181;190;5.300000;48.581001,5.959833
7181;200;4.900000;48.581001,5.959833
7181;160;3.400000;48.581001,5.959833
7181;160;2.000000;48.581001,5.959833
7181;60;2.200000;48.581001,5.959833
7181;230;2.800000;48.581001,5.959833
7181;210;2.100000;48.581001,5.959833
7181;250;5.500000;48.581001,5.959833
7181;230;1.700000;48.581001,5.959833
7181;300;0.800000;48.581001,5.959833
7181;240;5.800000;48.581001,5.959833
7181;190;4.800000;48.581001,5.959833
7181;190;5.400000;48.581001,5.959833
7181;190;8.200000;48.581001,5.959833
7181;200;5.300000;48.581001,5.959833
7181;130;2.500000;48.581001,5.959833
7181;260;4.000000;48.581001,5.959833
7181;200;6.600000;48.581001,5.959833
7181;210;6.800000;48.581001,5.959833
7181;230;5.300000;48.581001,5.959833
7190;210;1.800000;48.549500,7.640333
7190;300;1.400000;48.549500,7.640333
7190;200;1.300000;48.549500,7.640333
7190;340;1.800000;48.549500,7.640333
7190;200;2.600000;48.549500,7.640333
7190;180;2.300000;48.549500,7.640333
7190;230;1.500000;48.549500,7.640333
7190;110;1.100000;48.549500,7.640333
7190;180;3.800000;48.549500,7.640333
7190;180;3.800000;48.549500,7.640333
7190;240;3.500000;48.549500,7.640333
7190;210;5.900000;48.549500,7.640333
7190;200;0.700000;48.549500,7.640333
7190;10;1.100000;48.549500,7.640333
7190;200;2.400000;48.549500,7.640333
7190;180;4.100000;48.549500,7.640333
7190;140;0.900000;48.549500,7.640333
7190;20;0.700000;48.549500,7.640333
7190;200;1.800000;48.549500,7.640333
7190;190;2.700000;48.549500,7.640333
7190;160;1.700000;48.549500,7.640333
7190;190;5.200000;48.549500,7.640333
7190;320;1.600000;48.549500,7.640333
7190;150;1.700000;48.549500,7.640333
7190;200;0.700000;48.549500,7.640333
7190;170;5.000000;48.549500,7.640333
7190;310;0.900000;48.549500,7.640333
7190;220;4.500000;48.549500,7.640333
7190;240;1.700000;48.549500,7.640333
7190;220;1.900000;48.549500,7.640333
7190;190;1.100000;48.549500,7.640333
7190;240;5.400000;48.549500,7.640333
7190;210;1.000000;48.549500,7.640333
7190;180;2.000000;48.549500,7.640333
7190;160;0.500000;48.549500,7.640333
7190;240;1.400000;48.549500,7.640333
7190;190;3.700000;48.549500,7.640333
7190;160;1.100000;48.549500,7.640333
7190;180;2.600000;48.549500,7.640333
7190;210;4.100000;48.549500,7.640333
7190;270;1.700000;48.549500,7.640333
7190;240;1.300000;48.549500,7.640333
7190;190;4.500000;48.549500,7.640333
7190;180;4.000000;48.549500,7.640333
7190;170;4.000000;48.549500,7.640333
7190;230;1.200000;48.549500,7.640333
7190;320;0.600000;48.549500,7.640333
7190;180;4.500000;48.549500,7.640333
7190;180;3.000000;48.549500,7.640333
7190;160;1.300000;48.549500,7.640333
7190;200;1.100000;48.549500,7.640333
7190;190;2.500000;48.549500,7.640333
7190;220;2.700000;48.549500,7.640333
7190;320;0.900000;48.549500,7.640333
7190;320;0.700000;48.549500,7.640333
7190;180;4.600000;48.549500,7.640333
7190;210;0.600000;48.549500,7.640333
7190;190;3.300000;48.549500,7.640333
7190;180;1.500000;48.549500,7.640333
7190;190;3.200000;48.549500,7.640333
7190;180;6.200000;48.549500,7.640333
7190;180;1.100000;48.549500,7.640333
7190;160;3.900000;48.549500,7.640333
7190;180;4.500000;48.549500,7.640333
7190;200;3.600000;48.549500,7.640333
7190;190;5.000000;48.549500,7.640333
7190;170;2.400000;48.549500,7.640333
7190;140;2.800000;48.549500,7.640333
7190;180;4.900000;48.549500,7.640333
7190;290;1.300000;48.549500,7.640333
7190;130;0.600000;48.549500,7.640333
7190;320;0.500000;48.549500,7.640333
7190;200;1.000000;48.549500,7.640333
7190;10;1.000000;48.549500,7.640333
7190;110;1.000000;48.549500,7.640333
7190;160;1.600000;48.549500,7.640333
7190;220;0.700000;48.549500,7.640333
7190;0;0.000000;48.549500,7.640333
7190;0;0.000000;48.549500,7.640333
7190;190;2.600000;48.549500,7.640333
7190;210;2.000000;48.549500,7.640333
7190;230;0.900000;48.549500,7.640333
7190;170;3.000000;48.549500,7.640333
7190;210;2.100000;48.549500,7.640333
7190;190;6.500000;48.549500,7.640333
7190;170;4.600000;48.549500,7.640333
7190;190;3.200000;48.549500,7.640333
7190;200;8.200000;48.549500,7.640333
7190;250;1.900000;48.549500,7.640333
7190;230;6.200000;48.549500,7.640333
7190;320;3.500000;48.549500,7.640333
7190;190;1.600000;48.549500,7.640333
7190;190;2.600000;48.549500,7.640333
7190;170;0.600000;48.549500,7.640333
7190;250;2.200000;48.549500,7.640333
7190;20;1.600000;48.549500,7.640333
7190;170;2.300000;48.549500,7.640333
7190;180;2.400000;48.549500,7.640333
7190;170;4.400000;48.549500,7.640333
7190;280;0.900000;48.549500,7.640333
7190;190;4.500000;48.549500,7.640333
7190;270;2.700000;48.549500,7.640333
7190;170;5.400000;48.549500,7.640333
7190;170;1.700000;48.549500,7.640333
7190;230;1.400000;48.549500,7.640333
7190;200;5.700000;48.549500,7.640333
7190;210;2.300000;48.549500,7.640333
7190;180;5.400000;48.549500,7.640333
7190;180;4.100000;48.549500,7.640333
7190;50;0.600000;48.549500,7.640333
7190;240;1.800000;48.549500,7.640333
7190;150;1.200000;48.549500,7.640333
7190;140;0.600000;48.549500,7.640333
7190;180;4.000000;48.549500,7.640333
7190;310;3.500000;48.549500,7.640333
7190;150;2.500000;48.549500,7.640333
7190;310;3.500000;48.549500,7.640333
7190;180;4.700000;48.549500,7.640333
7190;340;2.400000;48.549500,7.640333
7190;160;4.100000;48.549500,7.640333
7207;320;4.000000;47.294334,-3.218333
7207;220;14.400000;47.294334,-3.218333
7207;170;1.900000;47.294334,-3.218333
7207;80;3.800000;47.294334,-3.218333
7207;200;9.100000;47.294334,-3.218333
7207;210;10.900000;47.294334,-3.218333
7207;220;6.700000;47.294334,-3.218333
7207;220;5.400000;47.294334,-3.218333
7207;200;12.300000;47.294334,-3.218333
7207;210;19.400000;47.294334,-3.218333
7207;70;2.600000;47.294334,-3.218333
7207;10;2.600000;47.294334,-3.218333
7207;260;4.600000;47.294334,-3.218333
7207;180;4.200000;47.294334,-3.218333
7207;90;5.600000;47.294334,-3.218333
7207;220;4.600000;47.294334,-3.218333
7207;220;10.900000;47.294334,-3.218333
7207;250;10.700000;47.294334,-3.218333
7207;270;7.300000;47.294334,-3.218333
7207;110;5.100000;47.294334,-3.218333
7207;210;18.600000;47.294334,-3.218333
7207;210;6.500000;47.294334,-3.218333
7207;310;10.400000;47.294334,-3.218333
7207;200;10.100000;47.294334,-3.218333
7207;220;13.600000;47.294334,-3.218333
7207;250;4.300000;47.294334,-3.218333
7207;230;2.600000;47.294334,-3.218333
7207;210;16.200001;47.294334,-3.218333
7207;350;6.100000;47.294334,-3.218333
7207;290;2.000000;47.294334,-3.218333
7207;230;7.700000;47.294334,-3.218333
7207;240;4.800000;47.294334,-3.218333
7207;180;15.500000;47.294334,-3.218333
7207;220;12.200000;47.294334,-3.218333
7207;230;5.500000;47.294334,-3.218333
7207;230;5.100000;47.294334,-3.218333
7207;230;5.100000;47.294334,-3.218333
7207;120;3.100000;47.294334,-3.218333
7207;50;3.900000;47.294334,-3.218333
7207;250;9.500000;47.294334,-3.218333
7207;220;12.300000;47.294334,-3.218333
7207;50;3.400000;47.294334,-3.218333
7207;250;4.400000;47.294334,-3.218333
7207;220;9.100000;47.294334,-3.218333
7207;240;5.000000;47.294334,-3.218333
7207;210;7.900000;47.294334,-3.218333
7207;230;5.500000;47.294334,-3.218333
7207;310;6.600000;47.294334,-3.218333
7207;250;8.300000;47.294334,-3.218333
7207;190;13.000000;47.294334,-3.218333
7207;220;10.600000;47.294334,-3.218333
7207;260;5.200000;47.294334,-3.218333
7207;260;6.100000;47.294334,-3.218333
7207;200;14.700000;47.294334,-3.218333
7207;260;5.500000;47.294334,-3.218333
7207;300;8.300000;47.294334,-3.218333
7207;220;18.400000;47.294334,-3.218333
7207;220;11.100000;47.294334,-3.218333
7207;260;6.100000;47.294334,-3.218333
7207;180;7.300000;47.294334,-3.218333
7207;260;1.200000;47.294334,-3.218333
7207;20;0.800000;47.294334,-3.218333
7207;50;3.600000;47.294334,-3.218333
7207;240;5.600000;47.294334,-3.218333
7207;350;3.500000;47.294334,-3.218333
7207;200;6.000000;47.294334,-3.218333
7207;360;3.600000;47.294334,-3.218333
7207;310;2.800000;47.294334,-3.218333
7207;200;8.700000;47.294334,-3.218333
7207;180;14.600000;47.294334,-3.218333
7207;200;19.500000;47.294334,-3.218333
7207;200;15.000000;47.294334,-3.218333
7207;210;14.800000;47.294334,-3.218333
7207;220;4.600000;47.294334,-3.218333
7207;250;5.500000;47.294334,-3.218333
7207;260;8.400000;47.294334,-3.218333
7207;250;7.700000;47.294334,-3.218333
7207;270;16.700001;47.294334,-3.218333
7207;270;1.400000;47.294334,-3.218333
7207;220;17.100000;47.294334,-3.218333
7207;270;9.700000;47.294334,-3.218333
7207;150;4.100000;47.294334,-3.218333
7207;230;7.300000;47.294334,-3.218333
7207;200;7.100000;47.294334,-3.218333
7207;220;9.200000;47.294334,-3.218333
7207;240;6.100000;47.294334,-3.218333
7207;280;2.600000;47.294334,-3.218333
7207;220;13.100000;47.294334,-3.218333
7207;290;9.200000;47.294334,-3.218333
7207;210;7.500000;47.294334,-3.218333
7207;130;5.700000;47.294334,-3.218333
7207;350;3.400000;47.294334,-3.218333
7207;160;3.900000;47.294334,-3.218333
7207;220;7.400000;47.294334,-3.218333
7207;290;4.600000;47.294334,-3.218333
7207;190;14.300000;47.294334,-3.218333
7207;230;4.500000;47.294334,-3.218333
7207;250;6.500000;47.294334,-3.218333
7207;340;2.100000;47.294334,-3.218333
7207;200;8.300000;47.294334,-3.218333
7207;200;15.500000;47.294334,-3.218333
7207;220;9.000000;47.294334,-3.218333
7207;210;7.700000;47.294334,-3.218333
7207;240;7.300000;47.294334,-3.218333
7207;220;15.700000;47.294334,-3.218333
7207;200;20.400000;47.294334,-3.218333
7207;120;1.900000;47.294334,-3.218333
7207;10;2.100000;47.294334,-3.218333
7207;350;3.600000;47.294334,-3.218333
7207;360;2.500000;47.294334,-3.218333
7207;320;9.400000;47.294334,-3.218333
7207;230;9.300000;47.294334,-3.218333
7207;260;5.700000;47.294334,-3.218333
7207;200;6.400000;47.294334,-3.218333
7207;20;2.700000;47.294334,-3.218333
7207;310;7.000000;47.294334,-3.218333
7207;270;5.700000;47.294334,-3.218333
7207;220;9.300000;47.294334,-3.218333
7207;210;4.800000;47.294334,-3.218333
7207;250;9.000000;47.294334,-3.218333
7222;210;3.300000;47.150002,-1.608833
7222;290;4.400000;47.150002,-1.608833
7222;170;1.400000;47.150002,-1.608833
7222;260;5.200000;47.150002,-1.608833
7222;60;4.500000;47.150002,-1.608833
7222;170;2.400000;47.150002,-1.608833
7222;220;2.100000;47.150002,-1.608833
7222;220;5.200000;47.150002,-1.608833
7222;290;4.300000;47.150002,-1.608833
7222;200;6.100000;47.150002,-1.608833
7222;260;4.300000;47.150002,-1.608833
7222;360;3.500000;47.150002,-1.608833
7222;0;0.000000;47.150002,-1.608833
7222;210;4.600000;47.150002,-1.608833
7222;140;1.600000;47.150002,-1.608833
7222;240;3.600000;47.150002,-1.608833
7222;210;3.100000;47.150002,-1.608833
7222;210;2.600000;47.150002,-1.608833
7222;210;9.300000;47.150002,-1.608833
7222;210;3.400000;47.150002,-1.608833
7222;210;5.100000;47.150002,-1.608833
7222;220;4.300000;47.150002,-1.608833
7222;200;7.700000;47.150002,-1.608833
7222;220;5.500000;47.150002,-1.608833
7222;200;7.800000;47.150002,-1.608833
7222;250;5.400000;47.150002,-1.608833
7222;10;1.100000;47.150002,-1.608833
7222;40;0.800000;47.150002,-1.608833
7222;220;3.600000;47.150002,-1.608833
7222;70;3.500000;47.150002,-1.608833
7222;230;0.700000;47.150002,-1.608833
7222;210;4.600000;47.150002,-1.608833
7222;170;7.300000;47.150002,-1.608833
7222;170;2.800000;47.150002,-1.608833
7222;190;7.100000;47.150002,-1.608833
7222;190;8.900000;47.150002,-1.608833
7222;170;7.100000;47.150002,-1.608833
7222;210;6.000000;47.150002,-1.608833
7222;170;4.400000;47.150002,-1.608833
7222;350;2.400000;47.150002,-1.608833
7222;240;0.700000;47.150002,-1.608833
7222;210;4.800000;47.150002,-1.608833
7222;60;2.600000;47.150002,-1.608833
7222;350;1.000000;47.150002,-1.608833
7222;350;1.400000;47.150002,-1.608833
7222;180;2.300000;47.150002,-1.608833
7222;180;3.600000;47.150002,-1.608833
7222;330;1.400000;47.150002,-1.608833
7222;350;0.600000;47.150002,-1.608833
7222;230;1.300000;47.150002,-1.608833
7222;210;4.200000;47.150002,-1.608833
7222;200;6.400000;47.150002,-1.608833
7222;230;3.500000;47.150002,-1.608833
7222;180;1.700000;47.150002,-1.608833
7222;240;8.100000;47.150002,-1.608833
7222;310;3.400000;47.150002,-1.608833
7222;150;2.200000;47.150002,-1.608833
7222;180;2.600000;47.150002,-1.608833
7222;280;8.300000;47.150002,-1.608833
7222;220;3.600000;47.150002,-1.608833
7222;0;0.000000;47.150002,-1.608833
7222;210;3.800000;47.150002,-1.608833
7222;200;5.000000;47.150002,-1.608833
7222;210;4.300000;47.150002,-1.608833
7222;200;9.000000;47.150002,-1.608833
7222;170;6.000000;47.150002,-1.608833
7222;170;3.400000;47.150002,-1.608833
7222;170;5.600000;47.150002,-1.608833
7222;200;2.300000;47.150002,-1.608833
7222;230;4.000000;47.150002,-1.608833
7222;180;3.000000;47.150002,-1.608833
7222;220;7.900000;47.150002,-1.608833
7222;300;1.000000;47.150002,-1.608833
7222;200;2.200000;47.150002,-1.608833
7222;210;3.300000;47.150002,-1.608833
7222;200;3.100000;47.150002,-1.608833
7222;210;1.500000;47.150002,-1.608833
7222;290;6.000000;47.150002,-1.608833
7222;150;1.900000;47.150002,-1.608833
7222;170;4.700000;47.150002,-1.608833
7222;220;2.800000;47.150002,-1.608833
7222;160;3.100000;47.150002,-1.608833
7222;190;2.900000;47.150002,-1.608833
7222;210;9.600000;47.150002,-1.608833
7222;240;2.800000;47.150002,-1.608833
7222;210;5.200000;47.150002,-1.608833
7222;160;8.100000;47.150002,-1.608833
7222;50;1.800000;47.150002,-1.608833
7222;190;7.500000;47.150002,-1.608833
7222;150;2.300000;47.150002,-1.608833
7222;190;4.100000;47.150002,-1.608833
7222;230;3.900000;47.150002,-1.608833
