Date;Pression station
2020-01-01T19:00:00+01:00;100520
2020-01-01T19:00:00+01:00;102420
2020-01-01T19:00:00+01:00;102750
2020-01-01T19:00:00+01:00;98160
2020-01-01T19:00:00+01:00;102790
2020-01-01T19:00:00+01:00;102110
2020-01-01T19:00:00+01:00;101490
2020-01-01T19:00:00+01:00;98260
2020-01-01T19:00:00+01:00;101490
2020-01-01T19:00:00+01:00;102480
2020-01-01T19:00:00+01:00;102570
2020-01-01T19:00:00+01:00;101650
2020-01-01T19:00:00+01:00;101710
2020-01-01T19:00:00+01:00;103050
2020-01-01T19:00:00+01:00;102810
2020-01-01T19:00:00+01:00;102940
2020-01-01T19:00:00+01:00;102110
2020-01-01T19:00:00+01:00;93270
2020-01-01T19:00:00+01:00;101100
2020-01-01T19:00:00+01:00;99140
2020-01-01T19:00:00+01:00;92870
2020-01-01T19:00:00+01:00;100080
2020-01-01T19:00:00+01:00;101380
2020-01-01T19:00:00+01:00;103060
2020-01-01T19:00:00+01:00;99030
2020-01-01T19:00:00+01:00;101050
2020-01-01T19:00:00+01:00;101930
2020-01-01T19:00:00+01:00;99960
2020-01-01T19:00:00+01:00;98740
2020-01-01T19:00:00+01:00;102700
2020-01-01T22:00:00+01:00;102400
2020-01-01T22:00:00+01:00;101510
2020-01-01T22:00:00+01:00;102390
2020-01-01T22:00:00+01:00;100990
2020-01-01T22:00:00+01:00;101450
2020-01-01T22:00:00+01:00;102450
2020-01-01T22:00:00+01:00;102420
2020-01-01T22:00:00+01:00;101640
2020-01-01T22:00:00+01:00;94620
2020-01-01T22:00:00+01:00;102350
2020-01-01T22:00:00+01:00;101010
2020-01-01T22:00:00+01:00;100370
2020-01-01T22:00:00+01:00;102840
2020-01-01T22:00:00+01:00;101500
2020-01-01T22:00:00+01:00;93270
2020-01-01T22:00:00+01:00;101860
2020-01-01T22:00:00+01:00;100490
2020-01-01T22:00:00+01:00;98210
2020-01-01T22:00:00+01:00;102660
2020-01-01T22:00:00+01:00;102040
2020-01-01T22:00:00+01:00;99990
2020-01-01T22:00:00+01:00;101350
2020-01-01T22:00:00+01:00;98740
2020-01-01T22:00:00+01:00;101950
2020-01-01T22:00:00+01:00;102050
2020-01-01T22:00:00+01:00;103030
2020-01-01T22:00:00+01:00;92840
2020-01-01T22:00:00+01:00;102610
2020-01-01T22:00:00+01:00;98190
2020-01-01T22:00:00+01:00;103150
2020-01-01T22:00:00+01:00;101610
2020-01-01T22:00:00+01:00;101070
2020-01-01T22:00:00+01:00;99020
2020-01-01T22:00:00+01:00;102710
2020-01-01T22:00:00+01:00;99920
2020-01-01T22:00:00+01:00;102560
2020-01-01T22:00:00+01:00;102060
2020-01-01T22:00:00+01:00;101500
2020-01-01T22:00:00+01:00;102530
2020-01-01T22:00:00+01:00;102800
2020-01-01T22:00:00+01:00;99150
2020-01-01T22:00:00+01:00;103100
2020-01-02T01:00:00+01:00;100410
2020-01-02T01:00:00+01:00;103100
2020-01-02T01:00:00+01:00;101520
2020-01-02T01:00:00+01:00;101930
2020-01-02T01:00:00+01:00;100940
2020-01-02T01:00:00+01:00;98680
2020-01-02T01:00:00+01:00;102320
2020-01-02T01:00:00+01:00;92860
2020-01-02T01:00:00+01:00;101540
2020-01-02T01:00:00+01:00;98920
2020-01-02T01:00:00+01:00;100910
2020-01-02T01:00:00+01:00;101370
2020-01-02T01:00:00+01:00;102650
2020-01-02T01:00:00+01:00;102480
2020-01-02T01:00:00+01:00;102400
2020-01-02T01:00:00+01:00;99110
2020-01-02T01:00:00+01:00;98130
2020-01-02T01:00:00+01:00;101460
2020-01-02T01:00:00+01:00;98160
2020-01-02T01:00:00+01:00;102600
2020-01-02T01:00:00+01:00;102990
2020-01-02T01:00:00+01:00;101970
2020-01-02T01:00:00+01:00;101750
2020-01-02T01:00:00+01:00;102330
2020-01-02T01:00:00+01:00;94610
2020-01-02T01:00:00+01:00;102530
2020-01-02T01:00:00+01:00;99850
2020-01-02T01:00:00+01:00;101460
2020-01-02T01:00:00+01:00;100990
2020-01-02T01:00:00+01:00;103090
2020-01-02T01:00:00+01:00;99970
2020-01-02T01:00:00+01:00;102900
2020-01-02T01:00:00+01:00;102510
2020-01-02T01:00:00+01:00;101500
2020-01-02T01:00:00+01:00;100290
2020-01-02T01:00:00+01:00;102370
2020-01-02T01:00:00+01:00;101940
2020-01-02T01:00:00+01:00;102300
2020-01-02T01:00:00+01:00;101350
2020-01-02T01:00:00+01:00;102800
2020-01-02T01:00:00+01:00;101840
2020-01-02T01:00:00+01:00;93220
2020-01-02T04:00:00+01:00;101360
2020-01-02T04:00:00+01:00;101390
2020-01-02T04:00:00+01:00;99040
2020-01-02T04:00:00+01:00;101290
2020-01-02T04:00:00+01:00;102180
2020-01-02T04:00:00+01:00;100830
2020-01-02T04:00:00+01:00;98830
2020-01-02T04:00:00+01:00;101860
2020-01-02T04:00:00+01:00;100850
2020-01-02T04:00:00+01:00;102810
2020-01-02T04:00:00+01:00;101510
2020-01-02T04:00:00+01:00;101720
2020-01-02T04:00:00+01:00;100930
2020-01-02T04:00:00+01:00;102210
2020-01-02T04:00:00+01:00;102290
2020-01-02T04:00:00+01:00;101380
2020-01-02T04:00:00+01:00;103100
2020-01-02T04:00:00+01:00;102350
2020-01-02T04:00:00+01:00;103120
2020-01-02T04:00:00+01:00;103020
2020-01-02T04:00:00+01:00;101820
2020-01-02T04:00:00+01:00;101650
2020-01-02T04:00:00+01:00;102410
2020-01-02T04:00:00+01:00;102250
2020-01-02T04:00:00+01:00;98050
2020-01-02T04:00:00+01:00;102890
2020-01-02T04:00:00+01:00;98080
2020-01-02T04:00:00+01:00;99880
2020-01-02T04:00:00+01:00;94550
2020-01-02T04:00:00+01:00;98580
2020-01-02T04:00:00+01:00;102430
2020-01-02T04:00:00+01:00;93130
2020-01-02T04:00:00+01:00;101420
2020-01-02T04:00:00+01:00;102610
2020-01-02T04:00:00+01:00;101850
2020-01-02T04:00:00+01:00;102590
2020-01-02T04:00:00+01:00;99830
2020-01-02T04:00:00+01:00;100250
2020-01-02T04:00:00+01:00;102370
2020-01-02T04:00:00+01:00;100350
2020-01-02T04:00:00+01:00;101370
2020-01-02T04:00:00+01:00;92870
2020-01-02T07:00:00+01:00;99790
2020-01-02T07:00:00+01:00;99820
2020-01-02T07:00:00+01:00;100750
2020-01-02T07:00:00+01:00;102080
2020-01-02T07:00:00+01:00;98030
2020-01-02T07:00:00+01:00;100230
2020-01-02T07:00:00+01:00;103140
2020-01-02T07:00:00+01:00;101590
2020-01-02T07:00:00+01:00;102930
2020-01-02T07:00:00+01:00;102630
2020-01-02T07:00:00+01:00;98770
2020-01-02T07:00:00+01:00;97960
2020-01-02T07:00:00+01:00;103130
2020-01-02T07:00:00+01:00;102510
2020-01-02T07:00:00+01:00;102160
2020-01-02T07:00:00+01:00;102330
2020-01-02T07:00:00+01:00;101750
2020-01-02T07:00:00+01:00;102360
2020-01-02T07:00:00+01:00;102280
2020-01-02T07:00:00+01:00;102180
2020-01-02T07:00:00+01:00;101750
2020-01-02T07:00:00+01:00;100870
2020-01-02T07:00:00+01:00;92870
2020-01-02T07:00:00+01:00;101300
2020-01-02T07:00:00+01:00;101370
2020-01-02T07:00:00+01:00;101650
2020-01-02T07:00:00+01:00;93100
2020-01-02T07:00:00+01:00;102370
2020-01-02T07:00:00+01:00;101230
2020-01-02T07:00:00+01:00;101360
2020-01-02T07:00:00+01:00;98470
2020-01-02T07:00:00+01:00;103040
2020-01-02T07:00:00+01:00;100840
2020-01-02T07:00:00+01:00;101740
2020-01-02T07:00:00+01:00;102120
2020-01-02T07:00:00+01:00;101230
2020-01-02T07:00:00+01:00;99020
2020-01-02T07:00:00+01:00;101370
2020-01-02T07:00:00+01:00;101540
2020-01-02T07:00:00+01:00;100300
2020-01-02T07:00:00+01:00;94500
2020-01-02T07:00:00+01:00;102810
2020-01-02T10:00:00+01:00;97930
2020-01-02T10:00:00+01:00;102250
2020-01-02T10:00:00+01:00;98460
2020-01-02T10:00:00+01:00;101420
2020-01-02T10:00:00+01:00;92960
2020-01-02T10:00:00+01:00;103220
2020-01-02T10:00:00+01:00;101410
2020-01-02T10:00:00+01:00;101210
2020-01-02T10:00:00+01:00;101610
2020-01-02T10:00:00+01:00;101320
2020-01-02T10:00:00+01:00;102360
2020-01-02T10:00:00+01:00;102170
2020-01-02T10:00:00+01:00;102580
2020-01-02T10:00:00+01:00;99860
2020-01-02T10:00:00+01:00;102170
2020-01-02T10:00:00+01:00;100890
2020-01-02T10:00:00+01:00;102670
2020-01-02T10:00:00+01:00;100780
2020-01-02T10:00:00+01:00;99110
2020-01-02T10:00:00+01:00;102480
2020-01-02T10:00:00+01:00;102380
2020-01-02T10:00:00+01:00;93210
2020-01-02T10:00:00+01:00;100900
2020-01-02T10:00:00+01:00;100320
2020-01-02T10:00:00+01:00;98100
2020-01-02T10:00:00+01:00;101670
2020-01-02T10:00:00+01:00;101620
2020-01-02T10:00:00+01:00;100300
2020-01-02T10:00:00+01:00;102110
2020-01-02T10:00:00+01:00;102930
2020-01-02T10:00:00+01:00;103250
2020-01-02T10:00:00+01:00;103030
2020-01-02T10:00:00+01:00;101730
2020-01-02T10:00:00+01:00;101220
2020-01-02T10:00:00+01:00;101430
2020-01-02T10:00:00+01:00;102070
2020-01-02T10:00:00+01:00;101750
2020-01-02T10:00:00+01:00;98800
2020-01-02T10:00:00+01:00;103130
2020-01-02T10:00:00+01:00;99840
2020-01-02T10:00:00+01:00;94590
2020-01-02T10:00:00+01:00;101710
2020-01-02T13:00:00+01:00;99000
2020-01-02T13:00:00+01:00;102060
2020-01-02T13:00:00+01:00;93110
2020-01-02T13:00:00+01:00;98030
2020-01-02T13:00:00+01:00;102380
2020-01-02T13:00:00+01:00;101630
2020-01-02T13:00:00+01:00;102320
2020-01-02T13:00:00+01:00;92820
2020-01-02T13:00:00+01:00;102090
2020-01-02T13:00:00+01:00;102500
2020-01-02T13:00:00+01:00;100200
2020-01-02T13:00:00+01:00;102250
2020-01-02T13:00:00+01:00;103150
2020-01-02T13:00:00+01:00;101550
2020-01-02T13:00:00+01:00;100660
2020-01-02T13:00:00+01:00;100820
2020-01-02T13:00:00+01:00;97830
2020-01-02T13:00:00+01:00;101590
2020-01-02T13:00:00+01:00;101580
2020-01-02T13:00:00+01:00;102570
2020-01-02T13:00:00+01:00;101530
2020-01-02T13:00:00+01:00;102850
2020-01-02T13:00:00+01:00;98710
2020-01-02T13:00:00+01:00;101930
2020-01-02T13:00:00+01:00;101200
2020-01-02T13:00:00+01:00;102990
2020-01-02T13:00:00+01:00;100250
2020-01-02T13:00:00+01:00;102060
2020-01-02T13:00:00+01:00;101360
2020-01-02T13:00:00+01:00;101360
2020-01-02T13:00:00+01:00;101530
2020-01-02T13:00:00+01:00;99700
2020-01-02T13:00:00+01:00;102910
2020-01-02T13:00:00+01:00;100820
2020-01-02T13:00:00+01:00;102060
2020-01-02T13:00:00+01:00;98370
2020-01-02T13:00:00+01:00;103130
2020-01-02T13:00:00+01:00;99760
2020-01-02T13:00:00+01:00;101070
2020-01-02T13:00:00+01:00;101120
2020-01-02T13:00:00+01:00;101350
2020-01-02T13:00:00+01:00;94580
2020-01-02T16:00:00+01:00;101700
2020-01-02T16:00:00+01:00;101380
2020-01-02T16:00:00+01:00;100910
2020-01-02T16:00:00+01:00;100640
2020-01-02T16:00:00+01:00;100170
2020-01-02T16:00:00+01:00;101970
2020-01-02T16:00:00+01:00;101000
2020-01-02T16:00:00+01:00;103050
2020-01-02T16:00:00+01:00;101950
2020-01-02T16:00:00+01:00;102100
2020-01-02T16:00:00+01:00;98300
2020-01-02T16:00:00+01:00;101450
2020-01-02T16:00:00+01:00;101230
2020-01-02T16:00:00+01:00;98870
2020-01-02T16:00:00+01:00;100030
2020-01-02T16:00:00+01:00;101210
2020-01-02T16:00:00+01:00;97880
2020-01-02T16:00:00+01:00;102770
2020-01-02T16:00:00+01:00;102510
2020-01-02T16:00:00+01:00;102770
2020-01-02T16:00:00+01:00;103060
2020-01-02T16:00:00+01:00;101400
2020-01-02T16:00:00+01:00;102410
2020-01-02T16:00:00+01:00;101220
2020-01-02T16:00:00+01:00;92980
2020-01-02T16:00:00+01:00;99620
2020-01-02T16:00:00+01:00;92760
2020-01-02T16:00:00+01:00;94500
2020-01-02T16:00:00+01:00;102270
2020-01-02T16:00:00+01:00;101930
2020-01-02T16:00:00+01:00;101390
2020-01-02T16:00:00+01:00;99580
2020-01-02T16:00:00+01:00;102950
2020-01-02T16:00:00+01:00;102210
2020-01-02T16:00:00+01:00;101370
2020-01-02T16:00:00+01:00;101060
2020-01-02T16:00:00+01:00;100500
2020-01-02T16:00:00+01:00;98580
2020-01-02T16:00:00+01:00;101900
2020-01-02T16:00:00+01:00;100720
2020-01-02T16:00:00+01:00;97750
2020-01-02T16:00:00+01:00;101490
2020-01-02T19:00:00+01:00;101610
2020-01-02T19:00:00+01:00;101050
2020-01-02T19:00:00+01:00;100050
2020-01-02T19:00:00+01:00;101060
2020-01-02T19:00:00+01:00;94540
2020-01-02T19:00:00+01:00;93050
2020-01-02T19:00:00+01:00;99670
2020-01-02T19:00:00+01:00;102280
2020-01-02T19:00:00+01:00;101410
2020-01-02T19:00:00+01:00;99660
2020-01-02T19:00:00+01:00;102990
2020-01-02T19:00:00+01:00;101360
2020-01-02T19:00:00+01:00;101840
2020-01-02T19:00:00+01:00;101250
2020-01-02T19:00:00+01:00;102180
2020-01-02T19:00:00+01:00;98390
2020-01-02T19:00:00+01:00;101300
2020-01-02T19:00:00+01:00;101200
2020-01-02T19:00:00+01:00;102160
2020-01-02T19:00:00+01:00;102800
2020-01-02T19:00:00+01:00;92870
2020-01-02T19:00:00+01:00;97810
2020-01-02T19:00:00+01:00;100150
2020-01-02T19:00:00+01:00;103130
2020-01-02T19:00:00+01:00;100720
2020-01-02T19:00:00+01:00;102800
2020-01-02T19:00:00+01:00;101270
2020-01-02T19:00:00+01:00;101240
2020-01-02T19:00:00+01:00;102440
2020-01-02T19:00:00+01:00;101840
2020-01-02T19:00:00+01:00;98860
2020-01-02T19:00:00+01:00;97880
2020-01-02T19:00:00+01:00;100800
2020-01-02T19:00:00+01:00;102080
2020-01-02T19:00:00+01:00;102540
2020-01-02T19:00:00+01:00;101810
2020-01-02T19:00:00+01:00;100440
2020-01-02T19:00:00+01:00;98600
2020-01-02T19:00:00+01:00;101380
2020-01-02T19:00:00+01:00;100600
2020-01-02T19:00:00+01:00;103080
2020-01-02T19:00:00+01:00;101530
2020-01-02T22:00:00+01:00;101300
2020-01-02T22:00:00+01:00;103060
2020-01-02T22:00:00+01:00;103170
2020-01-02T22:00:00+01:00;102130
2020-01-02T22:00:00+01:00;103030
2020-01-02T22:00:00+01:00;100760
2020-01-02T22:00:00+01:00;102390
2020-01-02T22:00:00+01:00;101010
2020-01-02T22:00:00+01:00;102190
2020-01-02T22:00:00+01:00;101180
2020-01-02T22:00:00+01:00;101530
2020-01-02T22:00:00+01:00;101830
2020-01-02T22:00:00+01:00;100370
2020-01-02T22:00:00+01:00;92860
2020-01-02T22:00:00+01:00;101790
2020-01-02T22:00:00+01:00;101160
2020-01-02T22:00:00+01:00;98580
2020-01-02T22:00:00+01:00;100680
2020-01-02T22:00:00+01:00;101710
2020-01-02T22:00:00+01:00;102270
2020-01-02T22:00:00+01:00;93040
2020-01-02T22:00:00+01:00;101500
2020-01-02T22:00:00+01:00;99670
2020-01-02T22:00:00+01:00;94550
2020-01-02T22:00:00+01:00;102140
2020-01-02T22:00:00+01:00;102750
2020-01-02T22:00:00+01:00;102530
2020-01-02T22:00:00+01:00;101190
2020-01-02T22:00:00+01:00;100600
2020-01-02T22:00:00+01:00;99620
2020-01-02T22:00:00+01:00;97900
2020-01-02T22:00:00+01:00;98820
2020-01-02T22:00:00+01:00;101100
2020-01-02T22:00:00+01:00;101320
2020-01-02T22:00:00+01:00;99980
2020-01-02T22:00:00+01:00;101230
2020-01-02T22:00:00+01:00;102810
2020-01-02T22:00:00+01:00;101330
2020-01-02T22:00:00+01:00;97890
2020-01-02T22:00:00+01:00;101200
2020-01-02T22:00:00+01:00;98480
2020-01-02T22:00:00+01:00;100110
2020-01-03T01:00:00+01:00;101240
2020-01-03T01:00:00+01:00;101120
2020-01-03T01:00:00+01:00;101130
2020-01-03T01:00:00+01:00;97980
2020-01-03T01:00:00+01:00;102720
2020-01-03T01:00:00+01:00;101310
2020-01-03T01:00:00+01:00;101150
2020-01-03T01:00:00+01:00;101550
2020-01-03T01:00:00+01:00;102500
2020-01-03T01:00:00+01:00;102310
2020-01-03T01:00:00+01:00;101730
2020-01-03T01:00:00+01:00;101180
2020-01-03T01:00:00+01:00;102090
2020-01-03T01:00:00+01:00;102210
2020-01-03T01:00:00+01:00;92830
2020-01-03T01:00:00+01:00;101190
2020-01-03T01:00:00+01:00;101740
2020-01-03T01:00:00+01:00;99740
2020-01-03T01:00:00+01:00;99960
2020-01-03T01:00:00+01:00;101420
2020-01-03T01:00:00+01:00;100520
2020-01-03T01:00:00+01:00;100280
2020-01-03T01:00:00+01:00;100890
2020-01-03T01:00:00+01:00;98540
2020-01-03T01:00:00+01:00;98500
2020-01-03T01:00:00+01:00;99560
2020-01-03T01:00:00+01:00;93030
2020-01-03T01:00:00+01:00;102720
2020-01-03T01:00:00+01:00;100690
2020-01-03T01:00:00+01:00;102430
2020-01-03T01:00:00+01:00;97910
2020-01-03T01:00:00+01:00;103070
2020-01-03T01:00:00+01:00;100810
2020-01-03T01:00:00+01:00;100050
2020-01-03T01:00:00+01:00;98820
2020-01-03T01:00:00+01:00;101440
2020-01-03T01:00:00+01:00;101230
2020-01-03T01:00:00+01:00;102240
2020-01-03T01:00:00+01:00;101100
2020-01-03T01:00:00+01:00;94520
2020-01-03T01:00:00+01:00;103010
2020-01-03T01:00:00+01:00;102940
2020-01-03T04:00:00+01:00;100120
2020-01-03T04:00:00+01:00;102090
2020-01-03T04:00:00+01:00;99970
2020-01-03T04:00:00+01:00;99880
2020-01-03T04:00:00+01:00;98010
2020-01-03T04:00:00+01:00;102000
2020-01-03T04:00:00+01:00;100640
2020-01-03T04:00:00+01:00;102630
2020-01-03T04:00:00+01:00;101600
2020-01-03T04:00:00+01:00;100850
2020-01-03T04:00:00+01:00;93000
2020-01-03T04:00:00+01:00;98700
2020-01-03T04:00:00+01:00;101170
2020-01-03T04:00:00+01:00;101320
2020-01-03T04:00:00+01:00;101080
2020-01-03T04:00:00+01:00;101760
2020-01-03T04:00:00+01:00;92750
2020-01-03T04:00:00+01:00;98810
2020-01-03T04:00:00+01:00;101190
2020-01-03T04:00:00+01:00;101070
2020-01-03T04:00:00+01:00;98380
2020-01-03T04:00:00+01:00;102330
2020-01-03T04:00:00+01:00;102850
2020-01-03T04:00:00+01:00;101140
2020-01-03T04:00:00+01:00;100790
2020-01-03T04:00:00+01:00;101180
2020-01-03T04:00:00+01:00;101130
2020-01-03T04:00:00+01:00;102580
2020-01-03T04:00:00+01:00;101060
2020-01-03T04:00:00+01:00;99850
2020-01-03T04:00:00+01:00;100920
2020-01-03T04:00:00+01:00;94470
2020-01-03T04:00:00+01:00;99440
2020-01-03T04:00:00+01:00;100320
2020-01-03T04:00:00+01:00;102360
2020-01-03T04:00:00+01:00;102310
2020-01-03T04:00:00+01:00;101230
2020-01-03T04:00:00+01:00;101660
2020-01-03T04:00:00+01:00;97980
2020-01-03T04:00:00+01:00;102870
2020-01-03T04:00:00+01:00;102400
2020-01-03T04:00:00+01:00;102990
2020-01-03T07:00:00+01:00;102420
2020-01-03T07:00:00+01:00;94510
2020-01-03T07:00:00+01:00;98700
2020-01-03T07:00:00+01:00;102850
2020-01-03T07:00:00+01:00;100980
2020-01-03T07:00:00+01:00;101060
2020-01-03T07:00:00+01:00;101690
2020-01-03T07:00:00+01:00;101110
2020-01-03T07:00:00+01:00;101010
2020-01-03T07:00:00+01:00;102990
2020-01-03T07:00:00+01:00;99400
2020-01-03T07:00:00+01:00;99930
2020-01-03T07:00:00+01:00;100450
2020-01-03T07:00:00+01:00;101890
2020-01-03T07:00:00+01:00;99850
2020-01-03T07:00:00+01:00;102340
2020-01-03T07:00:00+01:00;101170
2020-01-03T07:00:00+01:00;102590
2020-01-03T07:00:00+01:00;98330
2020-01-03T07:00:00+01:00;98020
2020-01-03T07:00:00+01:00;102400
2020-01-03T07:00:00+01:00;92740
2020-01-03T07:00:00+01:00;101330
2020-01-03T07:00:00+01:00;102630
2020-01-03T07:00:00+01:00;101000
2020-01-03T07:00:00+01:00;98140
2020-01-03T07:00:00+01:00;99980
2020-01-03T07:00:00+01:00;101340
2020-01-03T07:00:00+01:00;100180
2020-01-03T07:00:00+01:00;101840
2020-01-03T07:00:00+01:00;93060
2020-01-03T07:00:00+01:00;100620
2020-01-03T07:00:00+01:00;98920
2020-01-03T07:00:00+01:00;102930
2020-01-03T07:00:00+01:00;101190
2020-01-03T07:00:00+01:00;100940
2020-01-03T07:00:00+01:00;100700
2020-01-03T07:00:00+01:00;101190
2020-01-03T07:00:00+01:00;102130
2020-01-03T07:00:00+01:00;102150
2020-01-03T07:00:00+01:00;101270
2020-01-03T07:00:00+01:00;102510
2020-01-03T10:00:00+01:00;99040
2020-01-03T10:00:00+01:00;98810
2020-01-03T10:00:00+01:00;101070
2020-01-03T10:00:00+01:00;101600
2020-01-03T10:00:00+01:00;101350
2020-01-03T10:00:00+01:00;98380
2020-01-03T10:00:00+01:00;102620
2020-01-03T10:00:00+01:00;100090
2020-01-03T10:00:00+01:00;93170
2020-01-03T10:00:00+01:00;101240
2020-01-03T10:00:00+01:00;99500
2020-01-03T10:00:00+01:00;102010
2020-01-03T10:00:00+01:00;102590
2020-01-03T10:00:00+01:00;101060
2020-01-03T10:00:00+01:00;100610
2020-01-03T10:00:00+01:00;92730
2020-01-03T10:00:00+01:00;102310
2020-01-03T10:00:00+01:00;98140
2020-01-03T10:00:00+01:00;102540
2020-01-03T10:00:00+01:00;102520
2020-01-03T10:00:00+01:00;98260
2020-01-03T10:00:00+01:00;101370
2020-01-03T10:00:00+01:00;101280
2020-01-03T10:00:00+01:00;101260
2020-01-03T10:00:00+01:00;102200
2020-01-03T10:00:00+01:00;101240
2020-01-03T10:00:00+01:00;100310
2020-01-03T10:00:00+01:00;100730
2020-01-03T10:00:00+01:00;101340
2020-01-03T10:00:00+01:00;102100
2020-01-03T10:00:00+01:00;100010
2020-01-03T10:00:00+01:00;101920
2020-01-03T10:00:00+01:00;100760
2020-01-03T10:00:00+01:00;103040
2020-01-03T10:00:00+01:00;101400
2020-01-03T10:00:00+01:00;100080
2020-01-03T10:00:00+01:00;103020
2020-01-03T10:00:00+01:00;102670
2020-01-03T10:00:00+01:00;94620
2020-01-03T10:00:00+01:00;102610
2020-01-03T10:00:00+01:00;102910
2020-01-03T10:00:00+01:00;101110
2020-01-03T13:00:00+01:00;100430
2020-01-03T13:00:00+01:00;102460
2020-01-03T13:00:00+01:00;101190
2020-01-03T13:00:00+01:00;102020
2020-01-03T13:00:00+01:00;102580
2020-01-03T13:00:00+01:00;101310
2020-01-03T13:00:00+01:00;102450
2020-01-03T13:00:00+01:00;100070
2020-01-03T13:00:00+01:00;94620
2020-01-03T13:00:00+01:00;102290
2020-01-03T13:00:00+01:00;102250
2020-01-03T13:00:00+01:00;99020
2020-01-03T13:00:00+01:00;102900
2020-01-03T13:00:00+01:00;101650
2020-01-03T13:00:00+01:00;101100
2020-01-03T13:00:00+01:00;102570
2020-01-03T13:00:00+01:00;102720
2020-01-03T13:00:00+01:00;101330
2020-01-03T13:00:00+01:00;98320
2020-01-03T13:00:00+01:00;100070
2020-01-03T13:00:00+01:00;101530
2020-01-03T13:00:00+01:00;102180
2020-01-03T13:00:00+01:00;102060
2020-01-03T13:00:00+01:00;101190
2020-01-03T13:00:00+01:00;100770
2020-01-03T13:00:00+01:00;93220
2020-01-03T13:00:00+01:00;102510
2020-01-03T13:00:00+01:00;100630
2020-01-03T13:00:00+01:00;98150
2020-01-03T13:00:00+01:00;98260
2020-01-03T13:00:00+01:00;102880
2020-01-03T13:00:00+01:00;102590
2020-01-03T13:00:00+01:00;101310
2020-01-03T13:00:00+01:00;101400
2020-01-03T13:00:00+01:00;101470
2020-01-03T13:00:00+01:00;100750
2020-01-03T13:00:00+01:00;99410
2020-01-03T13:00:00+01:00;92590
2020-01-03T13:00:00+01:00;102750
2020-01-03T13:00:00+01:00;101100
2020-01-03T13:00:00+01:00;100090
2020-01-03T13:00:00+01:00;98880
2020-01-03T16:00:00+01:00;101220
2020-01-03T16:00:00+01:00;92480
2020-01-03T16:00:00+01:00;102320
2020-01-03T16:00:00+01:00;102390
2020-01-03T16:00:00+01:00;100880
2020-01-03T16:00:00+01:00;102500
2020-01-03T16:00:00+01:00;102800
2020-01-03T16:00:00+01:00;102280
2020-01-03T16:00:00+01:00;98250
2020-01-03T16:00:00+01:00;101880
2020-01-03T16:00:00+01:00;102450
2020-01-03T16:00:00+01:00;100120
2020-01-03T16:00:00+01:00;101460
2020-01-03T16:00:00+01:00;101620
2020-01-03T16:00:00+01:00;100590
2020-01-03T16:00:00+01:00;93190
2020-01-03T16:00:00+01:00;101090
2020-01-03T16:00:00+01:00;98410
2020-01-03T16:00:00+01:00;102560
2020-01-03T16:00:00+01:00;102740
2020-01-03T16:00:00+01:00;101430
2020-01-03T16:00:00+01:00;101150
2020-01-03T16:00:00+01:00;102420
2020-01-03T16:00:00+01:00;94600
2020-01-03T16:00:00+01:00;102640
2020-01-03T16:00:00+01:00;101870
2020-01-03T16:00:00+01:00;100020
2020-01-03T16:00:00+01:00;102560
2020-01-03T16:00:00+01:00;101390
2020-01-03T16:00:00+01:00;100820
2020-01-03T16:00:00+01:00;99440
2020-01-03T16:00:00+01:00;98170
2020-01-03T16:00:00+01:00;100730
2020-01-03T16:00:00+01:00;98850
2020-01-03T16:00:00+01:00;102760
2020-01-03T16:00:00+01:00;101980
2020-01-03T16:00:00+01:00;102680
2020-01-03T16:00:00+01:00;101410
2020-01-03T16:00:00+01:00;99030
2020-01-03T16:00:00+01:00;101440
2020-01-03T16:00:00+01:00;100060
2020-01-03T16:00:00+01:00;102470
2020-01-03T19:00:00+01:00;101590
2020-01-03T19:00:00+01:00;98290
2020-01-03T19:00:00+01:00;102800
2020-01-03T19:00:00+01:00;99040
2020-01-03T19:00:00+01:00;101970
2020-01-03T19:00:00+01:00;102610
2020-01-03T19:00:00+01:00;103030
2020-01-03T19:00:00+01:00;102690
2020-01-03T19:00:00+01:00;101540
2020-01-03T19:00:00+01:00;100960
2020-01-03T19:00:00+01:00;101570
2020-01-03T19:00:00+01:00;102570
2020-01-03T19:00:00+01:00;102730
2020-01-03T19:00:00+01:00;100200
2020-01-03T19:00:00+01:00;102760
2020-01-03T19:00:00+01:00;102800
2020-01-03T19:00:00+01:00;92510
2020-01-03T19:00:00+01:00;102150
2020-01-03T19:00:00+01:00;100150
2020-01-03T19:00:00+01:00;98540
2020-01-03T19:00:00+01:00;93290
2020-01-03T19:00:00+01:00;101030
2020-01-03T19:00:00+01:00;102120
2020-01-03T19:00:00+01:00;102270
2020-01-03T19:00:00+01:00;101420
2020-01-03T19:00:00+01:00;94680
2020-01-03T19:00:00+01:00;102710
2020-01-03T19:00:00+01:00;99190
2020-01-03T19:00:00+01:00;100200
2020-01-03T19:00:00+01:00;102030
2020-01-03T19:00:00+01:00;100990
2020-01-03T19:00:00+01:00;101330
2020-01-03T19:00:00+01:00;102410
2020-01-03T19:00:00+01:00;102520
2020-01-03T19:00:00+01:00;102890
2020-01-03T19:00:00+01:00;102850
2020-01-03T19:00:00+01:00;100860
2020-01-03T19:00:00+01:00;99590
2020-01-03T19:00:00+01:00;102250
