ID OMM station;Date;Pression au niveau mer;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Humidité;Pression station;Variation de pression en 24 heures;Précipitations dans les 24 dernières heures;Coordonnees;Température (°C);Température minimale sur 24 heures (°C);Température maximale sur 24 heures (°C);Altitude;communes (code)
7255;2020-01-09T16:00:00+01:00;0;210;5.200000;65;99640;0;0;47.059166,2.359833;12.400000;0;0;161;0
7255;2020-01-03T16:00:00+01:00;0;240;4.400000;88;100820;0;0;47.059166,2.359833;10.400000;0;0;161;0
7255;2020-01-03T10:00:00+01:00;0;230;6.000000;97;100730;0;0;47.059166,2.359833;8.100000;0;0;161;0
7255;2020-01-01T10:00:00+01:00;0;110;1.900000;100;101240;0;0;47.059166,2.359833;3.900000;0;0;161;0
7255;2020-01-03T01:00:00+01:00;0;210;1.500000;96;100690;0;0;47.059166,2.359833;3.900000;0;0;161;0
7255;2020-01-11T01:00:00+01:00;0;330;1.300000;87;101410;0;0;47.059166,2.359833;6.100000;0;0;161;0
7255;2020-01-06T19:00:00+01:00;0;240;2.100000;76;100750;0;0;47.059166,2.359833;5.600000;0;0;161;0
7255;2020-01-04T13:00:00+01:00;0;310;1.800000;82;101720;0;0;47.059166,2.359833;7.400000;0;0;161;0
7255;2020-01-05T22:00:00+01:00;0;60;2.800000;84;101260;0;0;47.059166,2.359833;3.400000;0;0;161;0
7255;2020-01-15T16:00:00+01:00;0;230;5.800000;55;99880;0;0;47.059166,2.359833;14.400000;0;0;161;0
7255;2020-01-15T10:00:00+01:00;0;160;5.400000;75;99610;0;0;47.059166,2.359833;8.500000;0;0;161;0
7255;2020-01-13T10:00:00+01:00;0;170;2.900000;96;100270;0;0;47.059166,2.359833;7.400000;0;0;161;0
7255;2020-01-13T04:00:00+01:00;0;220;2.600000;97;100540;0;0;47.059166,2.359833;7.200000;0;0;161;0
7255;2020-01-11T07:00:00+01:00;0;0;0.000000;92;101430;0;0;47.059166,2.359833;4.600000;0;0;161;0
7255;2020-01-05T16:00:00+01:00;0;100;2.800000;68;101440;0;0;47.059166,2.359833;7.600000;0;0;161;0
7255;2020-01-08T04:00:00+01:00;0;260;3.100000;100;100970;0;0;47.059166,2.359833;9.900000;0;0;161;0
7255;2020-01-05T19:00:00+01:00;0;70;2.300000;80;101390;0;0;47.059166,2.359833;4.400000;0;0;161;0
7255;2020-01-07T10:00:00+01:00;0;200;1.300000;100;101150;0;0;47.059166,2.359833;6.600000;0;0;161;0
7255;2020-01-04T01:00:00+01:00;0;320;3.000000;95;101250;0;0;47.059166,2.359833;8.700000;0;0;161;0
7255;2020-01-03T22:00:00+01:00;0;260;2.300000;97;101130;0;0;47.059166,2.359833;9.400000;0;0;161;0
7255;2020-01-02T22:00:00+01:00;0;170;2.400000;92;100680;0;0;47.059166,2.359833;4.900000;0;0;161;0
7255;2020-01-15T13:00:00+01:00;0;220;7.300000;55;99740;0;0;47.059166,2.359833;14.300000;0;0;161;0
7255;2020-01-12T10:00:00+01:00;0;210;3.100000;93;101030;0;0;47.059166,2.359833;1.600000;0;0;161;0
7255;2020-01-05T07:00:00+01:00;0;290;0.600000;93;101690;0;0;47.059166,2.359833;4.500000;0;0;161;0
7255;2020-01-04T22:00:00+01:00;0;310;1.700000;87;101770;0;0;47.059166,2.359833;5.100000;0;0;161;0
7255;2020-01-06T07:00:00+01:00;0;100;4.000000;94;100810;0;0;47.059166,2.359833;0.200000;0;0;161;0
7255;2020-01-11T22:00:00+01:00;0;140;2.300000;90;101140;0;0;47.059166,2.359833;2.100000;0;0;161;0
7255;2020-01-15T01:00:00+01:00;0;150;2.900000;83;99550;0;0;47.059166,2.359833;6.400000;0;0;161;0
7255;2020-01-14T07:00:00+01:00;0;200;4.600000;59;99410;0;0;47.059166,2.359833;8.200000;0;0;161;0
7255;2020-01-06T16:00:00+01:00;0;170;1.800000;62;100600;0;0;47.059166,2.359833;9.500000;0;0;161;0
7255;2020-01-07T13:00:00+01:00;0;210;2.200000;99;101090;0;0;47.059166,2.359833;8.200000;0;0;161;0
7255;2020-01-01T04:00:00+01:00;0;100;1.600000;100;101170;0;0;47.059166,2.359833;0.600000;0;0;161;0
7255;2020-01-09T19:00:00+01:00;0;240;6.300000;85;99640;0;0;47.059166,2.359833;10.200000;0;0;161;0
7255;2020-01-14T13:00:00+01:00;0;210;5.400000;54;99510;0;0;47.059166,2.359833;11.700000;0;0;161;0
7255;2020-01-13T07:00:00+01:00;0;220;2.200000;96;100380;0;0;47.059166,2.359833;7.500000;0;0;161;0
7255;2020-01-07T16:00:00+01:00;0;210;1.400000;99;101010;0;0;47.059166,2.359833;9.400000;0;0;161;0
7255;2020-01-09T13:00:00+01:00;0;230;3.700000;64;99870;0;0;47.059166,2.359833;13.500000;0;0;161;0
7255;2020-01-10T22:00:00+01:00;0;0;0.000000;84;101270;0;0;47.059166,2.359833;6.400000;0;0;161;0
7255;2020-01-02T10:00:00+01:00;0;220;2.900000;98;100890;0;0;47.059166,2.359833;7.500000;0;0;161;0
7255;2020-01-14T04:00:00+01:00;0;200;5.400000;61;99400;0;0;47.059166,2.359833;8.400000;0;0;161;0
7255;2020-01-08T01:00:00+01:00;0;250;2.300000;100;100980;0;0;47.059166,2.359833;9.600000;0;0;161;0
7255;2020-01-11T16:00:00+01:00;0;190;2.500000;66;101250;0;0;47.059166,2.359833;7.400000;0;0;161;0
7255;2020-01-07T07:00:00+01:00;0;170;0.900000;99;101080;0;0;47.059166,2.359833;6.000000;0;0;161;0
7255;2020-01-05T10:00:00+01:00;0;30;1.600000;81;101680;0;0;47.059166,2.359833;5.600000;0;0;161;0
7255;2020-01-06T10:00:00+01:00;0;100;3.000000;89;100820;0;0;47.059166,2.359833;1.600000;0;0;161;0
7255;2020-01-06T13:00:00+01:00;0;150;1.700000;75;100720;0;0;47.059166,2.359833;6.400000;0;0;161;0
7255;2020-01-06T04:00:00+01:00;0;80;4.500000;92;100920;0;0;47.059166,2.359833;1.300000;0;0;161;0
7255;2020-01-05T13:00:00+01:00;0;90;2.800000;62;101540;0;0;47.059166,2.359833;8.300000;0;0;161;0
7255;2020-01-09T22:00:00+01:00;0;200;5.000000;89;99630;0;0;47.059166,2.359833;9.400000;0;0;161;0
7255;2020-01-15T04:00:00+01:00;0;170;3.700000;83;99560;0;0;47.059166,2.359833;5.300000;0;0;161;0
7255;2020-01-13T13:00:00+01:00;0;190;3.300000;90;100050;0;0;47.059166,2.359833;9.800000;0;0;161;0
7255;2020-01-08T16:00:00+01:00;0;240;3.400000;97;100890;0;0;47.059166,2.359833;11.500000;0;0;161;0
7255;2020-01-10T19:00:00+01:00;0;330;1.600000;80;101140;0;0;47.059166,2.359833;7.200000;0;0;161;0
7255;2020-01-13T16:00:00+01:00;0;190;2.900000;81;99750;0;0;47.059166,2.359833;11.900000;0;0;161;0
7255;2020-01-08T13:00:00+01:00;0;250;3.300000;94;100990;0;0;47.059166,2.359833;11.100000;0;0;161;0
7255;2020-01-07T22:00:00+01:00;0;230;1.700000;99;101040;0;0;47.059166,2.359833;9.400000;0;0;161;0
7255;2020-01-02T04:00:00+01:00;0;190;1.900000;100;100850;0;0;47.059166,2.359833;6.700000;0;0;161;0
7255;2020-01-01T16:00:00+01:00;0;140;2.900000;97;101070;0;0;47.059166,2.359833;6.500000;0;0;161;0
7255;2020-01-09T10:00:00+01:00;0;170;3.600000;90;100080;0;0;47.059166,2.359833;10.700000;0;0;161;0
7255;2020-01-03T04:00:00+01:00;0;220;4.800000;91;100640;0;0;47.059166,2.359833;6.200000;0;0;161;0
7255;2020-01-12T04:00:00+01:00;0;140;1.600000;96;100950;0;0;47.059166,2.359833;-1.000000;0;0;161;0
7255;2020-01-11T19:00:00+01:00;0;0;0.000000;77;101210;0;0;47.059166,2.359833;4.700000;0;0;161;0
7255;2020-01-14T01:00:00+01:00;0;210;5.300000;60;99470;0;0;47.059166,2.359833;8.200000;0;0;161;0
7255;2020-01-13T19:00:00+01:00;0;180;2.200000;85;99660;0;0;47.059166,2.359833;9.900000;0;0;161;0
7255;2020-01-02T01:00:00+01:00;0;170;2.100000;100;100940;0;0;47.059166,2.359833;5.800000;0;0;161;0
7255;2020-01-01T22:00:00+01:00;0;130;2.800000;100;100990;0;0;47.059166,2.359833;4.900000;0;0;161;0
7255;2020-01-07T01:00:00+01:00;0;250;1.000000;90;100930;0;0;47.059166,2.359833;5.400000;0;0;161;0
7255;2020-01-04T19:00:00+01:00;0;340;1.700000;82;101780;0;0;47.059166,2.359833;6.000000;0;0;161;0
7255;2020-01-04T10:00:00+01:00;0;300;1.700000;97;101670;0;0;47.059166,2.359833;5.000000;0;0;161;0
7255;2020-01-03T19:00:00+01:00;0;270;2.700000;95;100960;0;0;47.059166,2.359833;9.800000;0;0;161;0
7255;2020-01-09T01:00:00+01:00;0;140;0.900000;98;100620;0;0;47.059166,2.359833;9.900000;0;0;161;0
7255;2020-01-11T10:00:00+01:00;0;360;0.900000;91;101490;0;0;47.059166,2.359833;5.200000;0;0;161;0
7255;2020-01-10T04:00:00+01:00;0;240;7.800000;83;99730;0;0;47.059166,2.359833;9.700000;0;0;161;0
7255;2020-01-15T19:00:00+01:00;0;240;4.900000;61;100200;0;0;47.059166,2.359833;13.300000;0;0;161;0
7255;2020-01-14T16:00:00+01:00;0;220;5.800000;44;99500;0;0;47.059166,2.359833;13.300000;0;0;161;0
7255;2020-01-04T07:00:00+01:00;0;330;1.800000;97;101500;0;0;47.059166,2.359833;5.200000;0;0;161;0
7255;2020-01-11T13:00:00+01:00;0;170;1.000000;80;101390;0;0;47.059166,2.359833;7.400000;0;0;161;0
7255;2020-01-14T10:00:00+01:00;0;210;6.300000;52;99520;0;0;47.059166,2.359833;9.900000;0;0;161;0
7255;2020-01-08T10:00:00+01:00;0;220;2.500000;100;101050;0;0;47.059166,2.359833;10.100000;0;0;161;0
7255;2020-01-14T19:00:00+01:00;0;210;2.600000;59;99590;0;0;47.059166,2.359833;11.400000;0;0;161;0
7255;2020-01-05T01:00:00+01:00;0;320;1.400000;91;101760;0;0;47.059166,2.359833;4.800000;0;0;161;0
7255;2020-01-12T19:00:00+01:00;0;190;2.000000;98;100880;0;0;47.059166,2.359833;6.800000;0;0;161;0
7037;2020-01-15T19:00:00+01:00;0;240;2.900000;96;100090;0;0;49.382999,1.181667;5.000000;0;0;151;0
7037;2020-01-13T16:00:00+01:00;0;190;8.300000;97;99310;0;0;49.382999,1.181667;9.200000;0;0;151;0
7037;2020-01-11T16:00:00+01:00;0;210;7.200000;71;101150;0;0;49.382999,1.181667;7.900000;0;0;151;0
7037;2020-01-09T22:00:00+01:00;0;210;4.900000;83;99130;0;0;49.382999,1.181667;8.600000;0;0;151;0
7630;2020-01-04T22:00:00+01:00;0;290;3.700000;86;101810;0;0;43.620998,1.378833;8.300000;0;0;151;0
7630;2020-01-03T07:00:00+01:00;0;190;2.900000;98;101270;0;0;43.620998,1.378833;3.400000;0;0;151;0
7037;2020-01-08T07:00:00+01:00;0;220;6.200000;96;100650;0;0;49.382999,1.181667;11.100000;0;0;151;0
7630;2020-01-11T19:00:00+01:00;0;40;1.500000;68;101340;0;0;43.620998,1.378833;6.700000;0;0;151;0
7037;2020-01-11T07:00:00+01:00;0;170;3.000000;90;101360;0;0;49.382999,1.181667;3.800000;0;0;151;0
7630;2020-01-11T01:00:00+01:00;0;280;2.300000;90;101570;0;0;43.620998,1.378833;4.100000;0;0;151;0
7630;2020-01-10T16:00:00+01:00;0;290;4.400000;85;101140;0;0;43.620998,1.378833;10.000000;0;0;151;0
7630;2020-01-09T19:00:00+01:00;0;130;6.400000;78;100320;0;0;43.620998,1.378833;11.300000;0;0;151;0
7037;2020-01-06T22:00:00+01:00;0;210;2.600000;99;100580;0;0;49.382999,1.181667;5.200000;0;0;151;0
7037;2020-01-04T22:00:00+01:00;0;250;2.400000;94;101810;0;0;49.382999,1.181667;6.000000;0;0;151;0
7630;2020-01-04T07:00:00+01:00;0;290;4.100000;90;101690;0;0;43.620998,1.378833;9.200000;0;0;151;0
7630;2020-01-04T04:00:00+01:00;0;280;4.500000;92;101660;0;0;43.620998,1.378833;9.500000;0;0;151;0
7630;2020-01-04T01:00:00+01:00;0;270;4.300000;91;101680;0;0;43.620998,1.378833;9.500000;0;0;151;0
7037;2020-01-02T19:00:00+01:00;0;180;3.700000;98;100440;0;0;49.382999,1.181667;7.400000;0;0;151;0
7630;2020-01-01T04:00:00+01:00;0;310;2.300000;76;101450;0;0;43.620998,1.378833;7.900000;0;0;151;0
7037;2020-01-05T16:00:00+01:00;0;260;1.200000;92;101650;0;0;49.382999,1.181667;7.400000;0;0;151;0
7037;2020-01-02T16:00:00+01:00;0;200;5.400000;99;100500;0;0;49.382999,1.181667;7.600000;0;0;151;0
7630;2020-01-02T13:00:00+01:00;0;130;6.900000;73;101070;0;0;43.620998,1.378833;11.300000;0;0;151;0
7037;2020-01-08T22:00:00+01:00;0;170;4.200000;98;100420;0;0;49.382999,1.181667;11.200000;0;0;151;0
7630;2020-01-10T13:00:00+01:00;0;270;6.100000;86;101080;0;0;43.620998,1.378833;9.600000;0;0;151;0
7630;2020-01-09T16:00:00+01:00;0;140;9.100000;71;100250;0;0;43.620998,1.378833;12.900000;0;0;151;0
7630;2020-01-15T22:00:00+01:00;0;140;5.200000;86;100850;0;0;43.620998,1.378833;10.300000;0;0;151;0
7630;2020-01-11T22:00:00+01:00;0;250;0.900000;82;101340;0;0;43.620998,1.378833;2.900000;0;0;151;0
7630;2020-01-13T13:00:00+01:00;0;130;3.800000;86;100440;0;0;43.620998,1.378833;4.600000;0;0;151;0
7630;2020-01-13T01:00:00+01:00;0;180;1.200000;96;101110;0;0;43.620998,1.378833;0.900000;0;0;151;0
7037;2020-01-12T19:00:00+01:00;0;260;2.900000;83;100650;0;0;49.382999,1.181667;7.600000;0;0;151;0
7630;2020-01-07T07:00:00+01:00;0;170;1.900000;92;101530;0;0;43.620998,1.378833;6.400000;0;0;151;0
7037;2020-01-05T07:00:00+01:00;0;220;1.700000;99;101830;0;0;49.382999,1.181667;5.500000;0;0;151;0
7037;2020-01-06T07:00:00+01:00;0;130;2.900000;99;100930;0;0;49.382999,1.181667;0.200000;0;0;151;0
7630;2020-01-05T16:00:00+01:00;0;350;2.200000;90;101320;0;0;43.620998,1.378833;3.100000;0;0;151;0
7037;2020-01-04T07:00:00+01:00;0;220;3.800000;99;101640;0;0;49.382999,1.181667;0.700000;0;0;151;0
7037;2020-01-04T13:00:00+01:00;0;260;3.000000;90;101740;0;0;49.382999,1.181667;6.700000;0;0;151;0
7037;2020-01-05T19:00:00+01:00;0;0;0.000000;85;101620;0;0;49.382999,1.181667;6.500000;0;0;151;0
7630;2020-01-03T16:00:00+01:00;0;40;1.400000;84;101440;0;0;43.620998,1.378833;9.800000;0;0;151;0
7630;2020-01-02T01:00:00+01:00;0;0;0.000000;95;101350;0;0;43.620998,1.378833;3.100000;0;0;151;0
7630;2020-01-03T01:00:00+01:00;0;160;4.200000;86;101100;0;0;43.620998,1.378833;8.500000;0;0;151;0
7037;2020-01-01T07:00:00+01:00;0;140;2.400000;100;101160;0;0;49.382999,1.181667;-0.400000;0;0;151;0
7037;2020-01-14T07:00:00+01:00;0;200;11.400000;88;98670;0;0;49.382999,1.181667;10.100000;0;0;151;0
7630;2020-01-07T19:00:00+01:00;0;140;0.700000;83;101440;0;0;43.620998,1.378833;8.700000;0;0;151;0
7630;2020-01-12T16:00:00+01:00;0;330;1.600000;63;101240;0;0;43.620998,1.378833;9.300000;0;0;151;0
7037;2020-01-12T10:00:00+01:00;0;220;5.200000;90;100530;0;0;49.382999,1.181667;7.700000;0;0;151;0
7630;2020-01-11T07:00:00+01:00;0;190;1.400000;95;101630;0;0;43.620998,1.378833;3.600000;0;0;151;0
7037;2020-01-11T01:00:00+01:00;0;200;2.100000;89;101500;0;0;49.382999,1.181667;5.000000;0;0;151;0
7630;2020-01-09T04:00:00+01:00;0;150;5.000000;83;100770;0;0;43.620998,1.378833;9.100000;0;0;151;0
7037;2020-01-10T22:00:00+01:00;0;180;2.100000;89;101400;0;0;49.382999,1.181667;5.000000;0;0;151;0
7630;2020-01-10T10:00:00+01:00;0;250;6.100000;89;101020;0;0;43.620998,1.378833;8.100000;0;0;151;0
7630;2020-01-10T01:00:00+01:00;0;200;4.300000;94;100760;0;0;43.620998,1.378833;9.300000;0;0;151;0
7630;2020-01-01T19:00:00+01:00;0;50;2.100000;79;101380;0;0;43.620998,1.378833;8.900000;0;0;151;0
7037;2020-01-06T10:00:00+01:00;0;150;3.100000;97;100770;0;0;49.382999,1.181667;1.800000;0;0;151;0
7630;2020-01-03T13:00:00+01:00;0;200;0.700000;87;101470;0;0;43.620998,1.378833;8.600000;0;0;151;0
7630;2020-01-03T10:00:00+01:00;0;0;0.000000;98;101400;0;0;43.620998,1.378833;5.300000;0;0;151;0
7630;2020-01-15T04:00:00+01:00;0;150;7.000000;78;100060;0;0;43.620998,1.378833;9.900000;0;0;151;0
7037;2020-01-14T10:00:00+01:00;0;200;10.000000;88;98750;0;0;49.382999,1.181667;10.300000;0;0;151;0
7630;2020-01-13T07:00:00+01:00;0;180;1.900000;97;100770;0;0;43.620998,1.378833;-1.900000;0;0;151;0
7037;2020-01-13T07:00:00+01:00;0;180;3.800000;100;100140;0;0;49.382999,1.181667;4.400000;0;0;151;0
7037;2020-01-13T01:00:00+01:00;0;150;0.900000;99;100570;0;0;49.382999,1.181667;2.800000;0;0;151;0
7630;2020-01-07T10:00:00+01:00;0;170;1.200000;89;101590;0;0;43.620998,1.378833;7.400000;0;0;151;0
7037;2020-01-06T19:00:00+01:00;0;180;4.700000;85;100440;0;0;49.382999,1.181667;4.900000;0;0;151;0
7037;2020-01-06T16:00:00+01:00;0;200;2.500000;78;100410;0;0;49.382999,1.181667;6.400000;0;0;151;0
7630;2020-01-07T13:00:00+01:00;0;90;0.600000;78;101510;0;0;43.620998,1.378833;9.800000;0;0;151;0
7630;2020-01-02T07:00:00+01:00;0;220;1.500000;99;101230;0;0;43.620998,1.378833;0.800000;0;0;151;0
7037;2020-01-03T22:00:00+01:00;0;340;3.500000;85;101340;0;0;49.382999,1.181667;5.800000;0;0;151;0
7037;2020-01-08T13:00:00+01:00;0;200;4.300000;93;100740;0;0;49.382999,1.181667;12.500000;0;0;151;0
7037;2020-01-10T01:00:00+01:00;0;160;4.600000;93;99080;0;0;49.382999,1.181667;8.500000;0;0;151;0
7630;2020-01-12T10:00:00+01:00;0;180;2.000000;92;101430;0;0;43.620998,1.378833;0.700000;0;0;151;0
7037;2020-01-12T07:00:00+01:00;0;180;5.200000;91;100530;0;0;49.382999,1.181667;5.000000;0;0;151;0
7037;2020-01-04T10:00:00+01:00;0;240;3.200000;100;101750;0;0;49.382999,1.181667;2.900000;0;0;151;0
7037;2020-01-05T10:00:00+01:00;0;210;2.300000;100;101830;0;0;49.382999,1.181667;6.000000;0;0;151;0
7630;2020-01-04T10:00:00+01:00;0;270;3.800000;93;101830;0;0;43.620998,1.378833;9.400000;0;0;151;0
7630;2020-01-02T22:00:00+01:00;0;150;4.700000;84;101100;0;0;43.620998,1.378833;8.300000;0;0;151;0
7630;2020-01-08T22:00:00+01:00;0;310;0.500000;95;101080;0;0;43.620998,1.378833;8.400000;0;0;151;0
7630;2020-01-14T19:00:00+01:00;0;140;8.700000;77;99980;0;0;43.620998,1.378833;10.500000;0;0;151;0
7037;2020-01-13T13:00:00+01:00;0;170;5.100000;99;99660;0;0;49.382999,1.181667;7.700000;0;0;151;0
7630;2020-01-07T04:00:00+01:00;0;130;1.300000;91;101490;0;0;43.620998,1.378833;6.200000;0;0;151;0
7630;2020-01-06T19:00:00+01:00;0;270;4.800000;75;101200;0;0;43.620998,1.378833;7.500000;0;0;151;0
7630;2020-01-08T19:00:00+01:00;0;0;0.000000;81;101140;0;0;43.620998,1.378833;11.700000;0;0;151;0
7630;2020-01-14T07:00:00+01:00;0;140;7.100000;84;99990;0;0;43.620998,1.378833;7.000000;0;0;151;0
7630;2020-01-14T01:00:00+01:00;0;150;2.500000;88;100180;0;0;43.620998,1.378833;5.200000;0;0;151;0
7037;2020-01-13T04:00:00+01:00;0;160;3.100000;100;100380;0;0;49.382999,1.181667;5.400000;0;0;151;0
7037;2020-01-01T13:00:00+01:00;0;150;3.000000;100;101150;0;0;49.382999,1.181667;2.900000;0;0;151;0
7037;2020-01-09T19:00:00+01:00;0;190;7.200000;89;99120;0;0;49.382999,1.181667;11.000000;0;0;151;0
7630;2020-01-05T22:00:00+01:00;0;30;1.000000;98;101210;0;0;43.620998,1.378833;1.600000;0;0;151;0
7630;2020-01-15T10:00:00+01:00;0;150;5.300000;79;100220;0;0;43.620998,1.378833;9.800000;0;0;151;0
7630;2020-01-14T16:00:00+01:00;0;140;8.900000;59;99980;0;0;43.620998,1.378833;12.500000;0;0;151;0
7037;2020-01-14T01:00:00+01:00;0;200;11.600000;81;98800;0;0;49.382999,1.181667;10.100000;0;0;151;0
7037;2020-01-11T19:00:00+01:00;0;200;4.600000;79;101130;0;0;49.382999,1.181667;6.400000;0;0;151;0
7630;2020-01-11T04:00:00+01:00;0;320;2.100000;91;101630;0;0;43.620998,1.378833;3.000000;0;0;151;0
7630;2020-01-10T19:00:00+01:00;0;290;3.500000;84;101370;0;0;43.620998,1.378833;7.800000;0;0;151;0
7630;2020-01-10T07:00:00+01:00;0;240;4.900000;89;100840;0;0;43.620998,1.378833;8.100000;0;0;151;0
7037;2020-01-09T16:00:00+01:00;0;190;7.800000;91;99190;0;0;49.382999,1.181667;12.000000;0;0;151;0
7037;2020-01-14T04:00:00+01:00;0;200;11.200000;83;98620;0;0;49.382999,1.181667;10.300000;0;0;151;0
7630;2020-01-13T10:00:00+01:00;0;210;0.800000;100;100690;0;0;43.620998,1.378833;0.100000;0;0;151;0
7630;2020-01-06T16:00:00+01:00;0;150;3.200000;69;101000;0;0;43.620998,1.378833;12.800000;0;0;151;0
7037;2020-01-04T16:00:00+01:00;0;290;3.700000;90;101750;0;0;49.382999,1.181667;7.400000;0;0;151;0
7630;2020-01-06T01:00:00+01:00;0;160;1.400000;99;101120;0;0;43.620998,1.378833;1.600000;0;0;151;0
7037;2020-01-03T10:00:00+01:00;0;220;5.100000;100;100310;0;0;49.382999,1.181667;8.700000;0;0;151;0
7037;2020-01-03T07:00:00+01:00;0;220;6.300000;98;100180;0;0;49.382999,1.181667;8.700000;0;0;151;0
7630;2020-01-01T01:00:00+01:00;0;280;1.600000;79;101500;0;0;43.620998,1.378833;8.500000;0;0;151;0
7630;2020-01-08T07:00:00+01:00;0;0;0.000000;97;101320;0;0;43.620998,1.378833;4.500000;0;0;151;0
7037;2020-01-11T04:00:00+01:00;0;200;3.100000;90;101440;0;0;49.382999,1.181667;3.900000;0;0;151;0
7630;2020-01-09T22:00:00+01:00;0;290;3.800000;86;100690;0;0;43.620998,1.378833;10.500000;0;0;151;0
7037;2020-01-07T01:00:00+01:00;0;260;3.500000;96;100750;0;0;49.382999,1.181667;7.800000;0;0;151;0
7630;2020-01-06T22:00:00+01:00;0;220;2.600000;88;101430;0;0;43.620998,1.378833;6.900000;0;0;151;0
7630;2020-01-05T04:00:00+01:00;0;270;3.300000;96;101690;0;0;43.620998,1.378833;4.300000;0;0;151;0
7037;2020-01-05T01:00:00+01:00;0;190;1.800000;98;101850;0;0;49.382999,1.181667;5.600000;0;0;151;0
7630;2020-01-06T07:00:00+01:00;0;20;1.200000;100;100970;0;0;43.620998,1.378833;-0.400000;0;0;151;0
7630;2020-01-15T13:00:00+01:00;0;130;8.500000;65;100360;0;0;43.620998,1.378833;12.900000;0;0;151;0
7037;2020-01-12T01:00:00+01:00;0;180;5.400000;83;100820;0;0;49.382999,1.181667;5.300000;0;0;151;0
7630;2020-01-15T16:00:00+01:00;0;150;5.700000;66;100450;0;0;43.620998,1.378833;13.000000;0;0;151;0
7630;2020-01-13T19:00:00+01:00;0;130;7.500000;74;100140;0;0;43.620998,1.378833;7.200000;0;0;151;0
7037;2020-01-15T16:00:00+01:00;0;260;3.900000;93;99620;0;0;49.382999,1.181667;8.800000;0;0;151;0
7630;2020-01-15T07:00:00+01:00;0;140;3.000000;83;100130;0;0;43.620998,1.378833;8.800000;0;0;151;0
7037;2020-01-15T07:00:00+01:00;0;180;8.300000;74;99010;0;0;49.382999,1.181667;9.000000;0;0;151;0
7037;2020-01-10T16:00:00+01:00;0;330;4.000000;77;101030;0;0;49.382999,1.181667;6.700000;0;0;151;0
7037;2020-01-10T07:00:00+01:00;0;330;6.400000;91;99900;0;0;49.382999,1.181667;7.000000;0;0;151;0
7037;2020-01-13T19:00:00+01:00;0;190;7.800000;88;99100;0;0;49.382999,1.181667;9.700000;0;0;151;0
7037;2020-01-01T10:00:00+01:00;0;140;3.000000;100;101230;0;0;49.382999,1.181667;0.100000;0;0;151;0
7630;2020-01-04T19:00:00+01:00;0;310;3.700000;85;101820;0;0;43.620998,1.378833;9.300000;0;0;151;0
7037;2020-01-08T16:00:00+01:00;0;220;3.300000;89;100680;0;0;49.382999,1.181667;12.300000;0;0;151;0
7630;2020-01-06T04:00:00+01:00;0;90;0.800000;100;101010;0;0;43.620998,1.378833;1.000000;0;0;151;0
7037;2020-01-03T01:00:00+01:00;0;200;7.200000;89;100280;0;0;49.382999,1.181667;8.600000;0;0;151;0
7630;2020-01-08T10:00:00+01:00;0;0;0.000000;95;101450;0;0;43.620998,1.378833;6.300000;0;0;151;0
7037;2020-01-06T01:00:00+01:00;0;170;2.700000;86;101280;0;0;49.382999,1.181667;5.700000;0;0;151;0
7630;2020-01-03T22:00:00+01:00;0;240;2.200000;93;101640;0;0;43.620998,1.378833;9.500000;0;0;151;0
7630;2020-01-01T10:00:00+01:00;0;160;1.200000;89;101580;0;0;43.620998,1.378833;7.500000;0;0;151;0
7037;2020-01-15T10:00:00+01:00;0;180;7.500000;75;99060;0;0;49.382999,1.181667;9.300000;0;0;151;0
7037;2020-01-14T13:00:00+01:00;0;190;10.800000;86;98750;0;0;49.382999,1.181667;10.800000;0;0;151;0
7630;2020-01-12T22:00:00+01:00;0;320;1.100000;83;101250;0;0;43.620998,1.378833;3.500000;0;0;151;0
7037;2020-01-03T19:00:00+01:00;0;320;4.100000;88;101030;0;0;49.382999,1.181667;7.200000;0;0;151;0
7630;2020-01-07T01:00:00+01:00;0;320;1.500000;89;101480;0;0;43.620998,1.378833;6.900000;0;0;151;0
7630;2020-01-05T10:00:00+01:00;0;240;1.600000;100;101670;0;0;43.620998,1.378833;2.500000;0;0;151;0
7630;2020-01-04T16:00:00+01:00;0;310;4.100000;75;101730;0;0;43.620998,1.378833;10.500000;0;0;151;0
7037;2020-01-06T04:00:00+01:00;0;150;1.700000;93;101140;0;0;49.382999,1.181667;1.000000;0;0;151;0
7037;2020-01-08T10:00:00+01:00;0;220;4.400000;99;100780;0;0;49.382999,1.181667;11.000000;0;0;151;0
7630;2020-01-08T04:00:00+01:00;0;190;2.100000;97;101350;0;0;43.620998,1.378833;3.400000;0;0;151;0
7630;2020-01-09T01:00:00+01:00;0;120;3.400000;87;100930;0;0;43.620998,1.378833;8.800000;0;0;151;0
7630;2020-01-11T10:00:00+01:00;0;150;0.600000;93;101680;0;0;43.620998,1.378833;5.000000;0;0;151;0
7037;2020-01-14T19:00:00+01:00;0;200;10.800000;86;98920;0;0;49.382999,1.181667;11.000000;0;0;151;0
7630;2020-01-14T13:00:00+01:00;0;140;9.200000;66;100000;0;0;43.620998,1.378833;11.900000;0;0;151;0
7037;2020-01-07T13:00:00+01:00;0;180;3.600000;94;100970;0;0;49.382999,1.181667;8.400000;0;0;151;0
7037;2020-01-07T07:00:00+01:00;0;210;3.700000;99;100930;0;0;49.382999,1.181667;6.900000;0;0;151;0
